root,run,file,bytes,sha256
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs123__s123,extended_kernels_qsplits__summary.csv,108827,ba8f785b59cfb3cf9a89953467213a7fb6abe327bb51704b72d4289bd94c4091
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs123__s123,summary_classical_lsweep.csv,59718,bad2042e92ee78a2bc7bb4332a8ad982eb2f7ee0d83bd6a28662214121b3cdc5
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs123__s42,extended_kernels_qsplits__summary.csv,108779,e4498ea3a777b3822db77439484f64193e9575f695246e84b9a8aa22429bb64f
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs123__s42,summary_classical_lsweep.csv,59733,345e9a460aa016b2579a8ed46d48882e8ebbd68a112756af4518c4c32020d79d
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs123__s999,extended_kernels_qsplits__summary.csv,108822,7315dc9eddce8c2d678f636f960d18102c193508993b0009eb80b82960be694b
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs123__s999,summary_classical_lsweep.csv,59825,1954690bf2e4fe1e695321f0fded79aee7712977ffb7cc2d234e87d34dc4c94e
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs2024__s123,extended_kernels_qsplits__summary.csv,108958,7da02ca6a128f16479aec04352f1d34b279fde329cdb0fb37e243b6b8c198307
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs2024__s123,summary_classical_lsweep.csv,59964,5e81c5c718a207d2619b741c3a2210ab36d799cacb47dbda1db845cfe9ba35c9
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs2024__s42,extended_kernels_qsplits__summary.csv,108939,8890d4c7ed7ed340f8fa2267bdccf2f2d3aef9e4ef4d25d17f7f6b4f2880ba2e
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs2024__s42,summary_classical_lsweep.csv,59937,ea25de19632f126079937ab4f1b0bdb8ddaef90cd1c7ed0d858a6b4fdebecdc9
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs2024__s999,extended_kernels_qsplits__summary.csv,108919,e84f3c0de53dc01522ab0e007f771d1467329f9c1fc818b70d9c5ec03611751a
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs2024__s999,summary_classical_lsweep.csv,59954,d4225e7f147603e18442edde5e5cc0421b5aba02296d638029b14068d2841e15
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs42__s123,extended_kernels_qsplits__summary.csv,108843,55a36f8440fa6c4860606889deefe605db4edbbab0cb7f0a226a411cdf20972a
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs42__s123,summary_classical_lsweep.csv,59839,85156f5d1732dfc71f4c9f152c490efe4cd2c2a3c8bce7542437396776746f0e
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs42__s42,extended_kernels_qsplits__summary.csv,108941,deb9b698584789e8cba1a88283dfba9d05b611c8c9396c0affc568fc84b77960
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs42__s42,summary_classical_lsweep.csv,59760,916f38a396f5320001aa0a2f6b1c956cf1c0feb3a16c86f9fb85ff89351d62be
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs42__s999,extended_kernels_qsplits__summary.csv,108769,e3aa2855c33feafd686bff05206668c8f220aea10461a0b5decb32151a6423fe
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs42__s999,summary_classical_lsweep.csv,59875,4ec0f6f50bd37f3dee933193b19656d9518c09f688bf980ae9cec8a8c6d85c55
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs7__s123,extended_kernels_qsplits__summary.csv,108728,27e2ba72d87b5a47eb2716cebb588606a04308dad9fff3043963d154f1c9d554
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs7__s123,summary_classical_lsweep.csv,59724,a94a45dad84eac9f82dccd10d7c19b740471e0115653c2279be1411e376854db
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs7__s42,extended_kernels_qsplits__summary.csv,108689,aeb3849a588a203918815183fd7c5060a92eadf82bb83deb094e497d66c55d68
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs7__s42,summary_classical_lsweep.csv,59702,dfc51113836b1ee6e7501f4e5a907a44769c28cda0b3b998e2c8bd7f75d13616
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs7__s999,extended_kernels_qsplits__summary.csv,108695,6f4055584e221d9fdff5d93b82ae45d52ec7cd6cb8661f57dc57dabd379f5c30
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs7__s999,summary_classical_lsweep.csv,59714,48ec865f8309df199d09224e080394127db0107a4288c897b1e66acb6b6094d1
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs999__s123,extended_kernels_qsplits__summary.csv,108913,e24513f344e77f5ce91808e25487e54b029dc061bc522218ac002e2b16dafa1f
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs999__s123,summary_classical_lsweep.csv,59921,b934ce61e53af21d0617e87183211e52cde239b12fe7807cbe7075adf3977959
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs999__s42,extended_kernels_qsplits__summary.csv,108867,c51dae8efdadd1baae2aa9b1968c185a3d8029bfd16cd781fdc983f94faac06d
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs999__s42,summary_classical_lsweep.csv,59928,86800009d7c8a9555b416abcd2367de7589e5a6d23ee967744ebde3995e5417a
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs999__s999,extended_kernels_qsplits__summary.csv,108898,bb54db95c3097d192addb4dc73b50db2d703391a30bc76fd8b12d03eac2f93cb
netflow_bw,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800__qs999__s999,summary_classical_lsweep.csv,59989,19348d4182f9efd4240966545b7dd8e9c0289e9365332a31dfb2dd9abb4c10a9
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs123__s123,extended_kernels_qsplits__summary.csv,99041,b8225ec36f29c81946ba939b309be013b7916a91b4c323bf3d0906614f65ec6c
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs123__s123,summary_classical_lsweep.csv,54837,ea6ffa0d2f8ffcb570f525ec629e167d9e13b2f2243cc9f752eb15277b51f978
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs123__s42,extended_kernels_qsplits__summary.csv,99147,3af3bbea248a853f8f86a57a002dd624bcf2458906522e762046abf8df3c4895
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs123__s42,summary_classical_lsweep.csv,54859,3159697e73f80041566b88a4902f787dbc5b3fd08f716520a9c364a7690d089f
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs123__s999,extended_kernels_qsplits__summary.csv,99086,c6580c17842216fe49847d018fdb016876241377f02686c7ce8561cba1e0aa4c
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs123__s999,summary_classical_lsweep.csv,54804,ff22077f8e96224490e5460383c536436ee5e42145413edb42b56f8c188e5b9d
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs2024__s123,extended_kernels_qsplits__summary.csv,99779,ad38cded8fa97549f8cf3acc31884b06729d98d2647f7c8163b739b63a4ef361
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs2024__s123,summary_classical_lsweep.csv,55639,cb1226cc717a2e6808d4a164241602b0433a9a41b0e5a4e23bf25b4ef44fb495
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs2024__s42,extended_kernels_qsplits__summary.csv,99754,0c156342fa552a63528f60a9066f10dd016b968cbbbea05c9b527153530992a0
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs2024__s42,summary_classical_lsweep.csv,55573,5a1c7502e164319e456dac8c674347512c628134a8dc40ea88e20e16c1e19a86
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs2024__s999,extended_kernels_qsplits__summary.csv,99693,e65fa3ac8e1cf5e39c49d5929af64ffa37f8e8d7e1671b299ba83f5c96e2f2a2
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs2024__s999,summary_classical_lsweep.csv,55553,a3ee9a2bf8ebd76fa5ddac665d9e53bc6df69ed528aaae63c976146e3128ee4c
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs42__s123,extended_kernels_qsplits__summary.csv,103317,a7a0ddcc356d73934af92350e6b6e90bd7c50ee60ec55d55866575622541bfca
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs42__s123,summary_classical_lsweep.csv,57169,8897735c77e4ab3f4f29d664678c3e2c533a887de2c845f6aad271059818db40
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs42__s42,extended_kernels_qsplits__summary.csv,103550,3f003e03ede3d275db65631dcf3e0b389272ac674bb4b2604fe7d8492ea01252
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs42__s42,summary_classical_lsweep.csv,57135,ac6b3e956efc8e0994d65500b6dfb29af6e729ca2ff9b912b391f6a323c3b60e
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs42__s999,extended_kernels_qsplits__summary.csv,103312,b120ccd776d486a93ac7cef8ad3ef39c5d80ef1049be289025be85535cd008a6
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs42__s999,summary_classical_lsweep.csv,57155,ab9d10476294819cdfb17f2d1727dfd7bc04765ffc454b3156419b702a2f07be
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs7__s123,extended_kernels_qsplits__summary.csv,103448,ae063a7ed98a8943d598e6303bc7d0e9634c75c3c69886b8b091f3595f1d1555
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs7__s123,summary_classical_lsweep.csv,57214,2027c2cd8bcca222f660f6065ddabbbf580510682c7fefc46a03c2091851422d
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs7__s42,extended_kernels_qsplits__summary.csv,103478,71c69831e686e24bc628e3a195a930fc9e2f220325c0a1932d04ca2ecab9b488
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs7__s42,summary_classical_lsweep.csv,57219,82c9f17c4def58b31582818c27915e3596df90c87db8169e8cf923c498723afd
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs7__s999,extended_kernels_qsplits__summary.csv,103412,92b3ac35f397e94aba382a5068af7e36f8d33426f847966a0bc1cbee541c152c
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs7__s999,summary_classical_lsweep.csv,57197,cecc156a36101a627a06f6ecd88f3a8c80a953dd454dbec8623a27de423394e8
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs999__s123,extended_kernels_qsplits__summary.csv,103290,d570ba39eb541d431af3c619c33c7433470a7cb2cd466be754f23b54d06838a0
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs999__s123,summary_classical_lsweep.csv,57030,2f9316066b4830e599a08ec0441f87597d24f35a8ed9ffe05312c194c4af1798
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs999__s42,extended_kernels_qsplits__summary.csv,103378,fc17194c051bc6c85269777d5d84d86216e42397a4420e28fae9cfc538a746d9
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs999__s42,summary_classical_lsweep.csv,57025,116b3fd68348e8a123b877c62d52cd30dfe32c5be4df8fd0d39f4f0a4e911d1c
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs999__s999,extended_kernels_qsplits__summary.csv,103332,94bea431ec550b56fd1af20ce229dc325e9edf872565ba074992887c9be9cc80
netflow_bw,unsw_recon__natural_cur__ms123__q1000_id500_ood500__qs999__s999,summary_classical_lsweep.csv,57036,484efaaa50565aac06eabf2de4a2d6401c3827896ee62fcfa34c071be193bdaa
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs123__s123,extended_kernels_qsplits__summary.csv,103352,70b863b1a23e3beaccfecd9756b6405d7cbb35bc60919f05097e910d57875ec7
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs123__s123,summary_classical_lsweep.csv,57014,3e1fffdc71c0dc059c097104545dd601c1cc043aa9dcfacd7f79780c902708d4
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs123__s42,extended_kernels_qsplits__summary.csv,103367,57a39dfef900f3d6f516bc65f71161fbf197aa26d6143d0b35f98d5a2bdc69d2
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs123__s42,summary_classical_lsweep.csv,56967,ec6fcb77d7a72e305d4f4d5997ea322151932b28e35e4abaf5eb1620708bef40
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs123__s999,extended_kernels_qsplits__summary.csv,103383,1b75f0989af8666e9ad3420d142687fd64fc843aa83f5f84a6a5303bab018ae1
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs123__s999,summary_classical_lsweep.csv,57000,ce3348b3df6ccbdeafcc55a242624780eccc6882d97d747574387bedee129af7
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs2024__s123,extended_kernels_qsplits__summary.csv,103364,dd233bcdddb6cccc255cf4f4fb83cdc9fd8acf42214127a5aad7398696cd9903
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs2024__s123,summary_classical_lsweep.csv,57046,a7162f2ca123f1726f4f8c53bbc1664d89831c1e758dcfee23f5b8b6102b3276
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs2024__s42,extended_kernels_qsplits__summary.csv,103392,717087ebef3a4991b09775b24806922df042877eb1146145ba99298e404269de
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs2024__s42,summary_classical_lsweep.csv,57046,685a776153f767047dff5f1b5ce0f846b2b000f5bf811c748ae1db5f07658091
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs2024__s999,extended_kernels_qsplits__summary.csv,103381,734b405c1e7f2a5e901e3540c8e1f2982cba1763575a12be7a975fbb1104f185
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs2024__s999,summary_classical_lsweep.csv,57054,67b5e539c928301a9790b393dfb2ec7669eb50304f1f8f7ed2fa29dec38367fc
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs42__s123,extended_kernels_qsplits__summary.csv,103193,e86af361f53de5cb7151d0c1018a90a8626ca0d6fae79228cceea344e3f0c1a0
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs42__s123,summary_classical_lsweep.csv,56947,8f9403f9ca4c4e93ed5e1ae9c3de543fd377ff018441baeb1944a77fc3451a7b
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs42__s42,extended_kernels_qsplits__summary.csv,103396,257a40237de856730622e8c227cfe8e5cd72786c8868453aa1c1ad108138ef33
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs42__s42,summary_classical_lsweep.csv,56956,31523b1cebc69c1b3dfaa6e9b3a5a0442c2d5764f11832e3bb7895dcf744d52d
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs42__s999,extended_kernels_qsplits__summary.csv,103220,3b2321036af7481ad29264f277034e0008cf246b17853355e075c063ddef3342
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs42__s999,summary_classical_lsweep.csv,56946,3163760d01f3765f2900a61930eac673a71592aaf68fa75a7ba06982d25dbfb2
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs7__s123,extended_kernels_qsplits__summary.csv,103340,577b7bc4c0e44b6165a4209a27ea838ab4baa18803eea40f8136e84c0c057961
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs7__s123,summary_classical_lsweep.csv,57052,10ec6e678afa92528445cf931adc97678fe02fee356573f2a10191292264e551
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs7__s42,extended_kernels_qsplits__summary.csv,103377,31e5d3912e5714d297efc390c057a72208026a20ba0e85764221ec7ed6c15e4b
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs7__s42,summary_classical_lsweep.csv,57054,2d4b80a817ba670c1ff2bbeac1be8eef239be58faf7e8ebd4e0f9e84c845f68c
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs7__s999,extended_kernels_qsplits__summary.csv,103283,2fa6f4c76135941a83e4806c21904a2d5109856dc8ac62419cf310ee889eb8b8
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs7__s999,summary_classical_lsweep.csv,57052,567fe24b46033ec4a10eb2ed596d61c9b96c17e0e20779401f2d69a9ef2da64b
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs999__s123,extended_kernels_qsplits__summary.csv,103433,0a253500b2f3b821de5a0786137719601b4556085b3f1e5b6a3a3370ce7e6945
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs999__s123,summary_classical_lsweep.csv,57089,324caaffffe2f13e5bda503a4ee9bbcc324875643c9265c5c86f6ef3f15c3221
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs999__s42,extended_kernels_qsplits__summary.csv,103380,c9ee7a0ee353e0a7aa744cf20b917deec80e98a117e9f5ddbf7783db035ef1d0
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs999__s42,summary_classical_lsweep.csv,57089,e56ca900e5991cc43f5976a752ec85528fd697fda89dcfec9d5b65f22a52c20e
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs999__s999,extended_kernels_qsplits__summary.csv,103450,d79e6e80e68f9d194ef9c9151ace10ee7a7a5bf535bef06475ea4cf162aab626
netflow_bw,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000__qs999__s999,summary_classical_lsweep.csv,57110,c896e51f5de5ed497a8c88efacb38eb703f574f91682ee328fff48213617ef48
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs123__s123,extended_kernels_qsplits__summary.csv,108775,2e6fd0abe14bbcad0165e1b50bfa6fd9d48c7dcec4220a5f1602747d31e47ea3
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs123__s123,summary_classical_lsweep.csv,59866,560a9b24c7b220c8693489b64f647442dfe3cad0038d48cfcf4feba9dc76b44a
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs123__s42,extended_kernels_qsplits__summary.csv,108763,3fc596fc2b5f1e08fe2ae77556769ae21c8f33a0792c34ff3361d73ce8117111
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs123__s42,summary_classical_lsweep.csv,59903,02a3708976acd461e40e1b85d7704be6208fd5150b8d41167dc9100ff17f9b36
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs123__s999,extended_kernels_qsplits__summary.csv,108769,5f1a407024fb2f1da1c1a9aa818be59d0f40cb4b12986b012a64a5fcf5184f4d
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs123__s999,summary_classical_lsweep.csv,59867,89b53a6d6572e5760e29392eeaa967074fb085af16b50a71b6cc7e9c8f144ad9
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs2024__s123,extended_kernels_qsplits__summary.csv,108303,20cc194fc6aba6b96ef1e0d05c0e0cd8d7a83eba38cc253dd5841fbf346b8700
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs2024__s123,summary_classical_lsweep.csv,59531,239b96d6f377427c85bbbd3ca17ccf544167bfd33b7f88c284dcd94ec82e60d8
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs2024__s42,extended_kernels_qsplits__summary.csv,108302,00cc274a308c001ccb874c2020433331d42b130969fc72078bf32137b30f8248
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs2024__s42,summary_classical_lsweep.csv,59565,fc0e6ffd57b73bcdef0ab48b73f7fe788f570920f801810c6f6ff8fb1392ec74
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs2024__s999,extended_kernels_qsplits__summary.csv,108289,3d07f6f62a9b19557b7d04b7154ddc460f2a948a2f1a8271acdc3d4303081c2a
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs2024__s999,summary_classical_lsweep.csv,59605,390a39004d7f168d0c52382e6f6425534ef153d7a04ac12d5513e336429b89a3
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs42__s123,extended_kernels_qsplits__summary.csv,108503,7dc3e326792a426ae988e17977e40c362b1eaa8a5d83f496b7323ffe8ac3af19
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs42__s123,summary_classical_lsweep.csv,59881,9f1f8b07d9eb22503e02c203600c1594e8704b5a73b93cae2fbc445064af398a
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs42__s42,extended_kernels_qsplits__summary.csv,108581,7258bcccdeeb70fc511d16192b4365b814e38645771f2fcb47d11382c508915c
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs42__s42,summary_classical_lsweep.csv,59861,b98b0c41747c02707b07cb5a2270ce77ebfe543b1ac4fd48f4331bcfdfdab05b
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs42__s999,extended_kernels_qsplits__summary.csv,108537,ffb26c3724197efd3824910ddd5fedabae7d909c8ac13e61075af8671bce009c
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs42__s999,summary_classical_lsweep.csv,59879,3853363d7ae51f6413fcf89c72efd71727a1d0716b3e459564ef1e7cb2a0307e
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs7__s123,extended_kernels_qsplits__summary.csv,108295,ed11c3ce24fa978b00d9804e824a1957f4f6bfe6d7a9252f24270d31a89c2a71
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs7__s123,summary_classical_lsweep.csv,59586,9262552db313bc06bc8e5c5321f8e214be4b6e37b6dbd24da08e371797bac1fb
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs7__s42,extended_kernels_qsplits__summary.csv,108330,75595b8dd3c8a874afaae82343cb023784c58f1ec8670ec4d28eeb4a6f201319
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs7__s42,summary_classical_lsweep.csv,59629,369a7bf02f0bdd01130181707691fcca3014705975c9d87b214b47336734697c
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs7__s999,extended_kernels_qsplits__summary.csv,108326,f861d8159cde4f8e87de52d9b8fd97b87c8ad230767076abf71a9c0631a5844c
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs7__s999,summary_classical_lsweep.csv,59675,513b47966ade2d6681ab8d13f6c9c07f337f2484113f39e44bd5f5c382dda6f0
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs999__s123,extended_kernels_qsplits__summary.csv,108880,0643b077411097cea77bee3c2b9a5501b27465b027717bfe8d4a100b0752961c
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs999__s123,summary_classical_lsweep.csv,59713,cf721db53041fd858857d46a4209dae8a7afb52ff44af77759c19ced01107317
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs999__s42,extended_kernels_qsplits__summary.csv,108815,18733d4ef833efccef6ea2d5dc44cc649c00d9f7c2689538632080b38362bfac
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs999__s42,summary_classical_lsweep.csv,59803,db2c0276effaaae6af0f13b930f525b958628ebc043b45328e92f0f84c49db2e
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs999__s999,extended_kernels_qsplits__summary.csv,108884,c01a57b95d29def0911a44b25386b8faaf3e57d6af5c74d69fe136206595a7af
netflow_bw,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800__qs999__s999,summary_classical_lsweep.csv,59660,8c897d594e8c31a3176b12571101ac591281ce5118e6fdbba90c049b7ed65825
netflow_bw,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs123__s123,extended_kernels_qsplits__summary.csv,103476,21983cb011c63fc6fc81dd3601eb1f9c4e49dbdab4cfa214f4bc6fdd4cc5c011
netflow_bw,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs123__s123,summary_classical_lsweep.csv,57124,9fb92ff712437177fcb6de8861d4fdd70e14f1e60b4f7f44157c61d8a2e64090
netflow_bw,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs123__s42,extended_kernels_qsplits__summary.csv,103501,679a60c4077865b1683524c0044697ab7bbf529bef5795f90b2bca3635f6aacf
netflow_bw,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs123__s42,summary_classical_lsweep.csv,57122,4477f772ec3c75937a67afc2e0c188872c747152c675d1ef4c1aa6009485de89
netflow_bw,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs123__s999,extended_kernels_qsplits__summary.csv,103487,e1fe13ca399eb0939dc2df1ccb1a8a2613821cd9501c7366f9df1fb454533845
netflow_bw,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs123__s999,summary_classical_lsweep.csv,57128,9c91d166b9e2c3ea746fe6937ff964775fe77ae5bced2409d34fb6f7dc21f48b
netflow_bw,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs2024__s123,extended_kernels_qsplits__summary.csv,103080,97c1e5aeb633ae194c7a4342ea518911035ee094998ccb0b9ebbea930fff0bd2
netflow_bw,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs2024__s123,summary_classical_lsweep.csv,56772,e16040fbdcb5ca77a1b34d8a59263f5e4966f46aa62576546ed77f6af159cdff
netflow_bw,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs2024__s42,extended_kernels_qsplits__summary.csv,103071,14aebfbacb7c76c65299a4702ddf1fc1e3406fe18d839563644908147721d883
netflow_bw,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs2024__s42,summary_classical_lsweep.csv,56747,d14bc11377f22bc11d4e816dbeb6b482241eec23fc5a5219fb950aef97bc49dc
netflow_bw,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs2024__s999,extended_kernels_qsplits__summary.csv,103057,657cfbfe53c65579b8f7d955082a3fa3dd3ce005ad1b096f135313aeaeae8129
netflow_bw,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs2024__s999,summary_classical_lsweep.csv,56758,9c0f6b9abff98238763226c43cb8e8b702185bc923e02554b1596e2661566d4b
netflow_bw,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s123,extended_kernels_qsplits__summary.csv,103457,14ff4144c03bc53c99492db8c9450a1eec382bc9e89f5dc49456784b19e705f8
