setting,qs,seed,fam,svc_c,best_ood
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,999,123,classical_ext,100.0,0.9491214992224948
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,999,123,quantum,1.0,0.9563675275333046
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,999,42,classical_ext,0.01,0.7933839914073647
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,999,42,classical_ext,0.1,0.8658122124432902
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,999,42,classical_ext,1.0,0.9461838118597604
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,999,42,classical_ext,10.0,0.9505081838439218
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,999,42,classical_ext,100.0,0.9491214992224948
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,999,42,quantum,1.0,0.9563675275333046
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,999,999,classical_ext,0.01,0.7933839914073647
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,999,999,classical_ext,0.1,0.8658122124432902
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,999,999,classical_ext,1.0,0.9461838118597604
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,999,999,classical_ext,10.0,0.9505081838439218
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,999,999,classical_ext,100.0,0.9491214992224948
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,999,999,quantum,1.0,0.9563675275333046
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,123,123,classical_ext,0.01,0.889010989010989
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,123,123,classical_ext,0.1,0.9203296703296704
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,123,123,classical_ext,1.0,0.9570687739227064
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,123,123,classical_ext,10.0,0.950537103346092
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,123,123,classical_ext,100.0,0.9468576367452772
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,123,123,quantum,1.0,0.9512408939375232
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,123,42,classical_ext,0.01,0.889010989010989
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,123,42,classical_ext,0.1,0.9203296703296704
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,123,42,classical_ext,1.0,0.9576182244721572
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,123,42,classical_ext,10.0,0.950537103346092
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,123,42,classical_ext,100.0,0.9468576367452772
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,123,42,quantum,1.0,0.9512408939375232
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,123,999,classical_ext,0.01,0.889010989010989
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,123,999,classical_ext,0.1,0.9203296703296704
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,123,999,classical_ext,1.0,0.9576182244721572
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,123,999,classical_ext,10.0,0.950537103346092
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,123,999,classical_ext,100.0,0.9468576367452772
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,123,999,quantum,1.0,0.9512408939375232
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,2024,123,classical_ext,0.01,0.8752665245202559
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,2024,123,classical_ext,0.1,0.909914712153518
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,2024,123,classical_ext,1.0,0.958328180113684
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,2024,123,classical_ext,10.0,0.9514776960408432
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,2024,123,classical_ext,100.0,0.9497054007390954
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,2024,123,quantum,1.0,0.9497214787844008
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,2024,42,classical_ext,0.01,0.8752665245202559
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,2024,42,classical_ext,0.1,0.909914712153518
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,2024,42,classical_ext,1.0,0.958328180113684
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,2024,42,classical_ext,10.0,0.950928568955026
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,2024,42,classical_ext,100.0,0.9497054007390954
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,2024,42,quantum,1.0,0.9497214787844008
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,2024,999,classical_ext,0.01,0.8752665245202559
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,2024,999,classical_ext,0.1,0.909914712153518
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,2024,999,classical_ext,1.0,0.958328180113684
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,2024,999,classical_ext,10.0,0.9514776960408432
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,2024,999,classical_ext,100.0,0.9497054007390954
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,2024,999,quantum,1.0,0.9497214787844008
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,42,123,classical_ext,0.01,0.8816216216216216
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,42,123,classical_ext,0.1,0.9113513513513514
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,42,123,classical_ext,1.0,0.95176833976834
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,42,123,classical_ext,10.0,0.9486640926640926
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,42,123,classical_ext,100.0,0.9473204633204632
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,42,123,quantum,1.0,0.9494517374517376
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,42,42,classical_ext,0.01,0.8816216216216216
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,42,42,classical_ext,0.1,0.9113513513513514
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,42,42,classical_ext,1.0,0.95176833976834
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,42,42,classical_ext,10.0,0.9486640926640926
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,42,42,classical_ext,100.0,0.9473204633204632
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,42,42,quantum,1.0,0.9494517374517376
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,42,999,classical_ext,0.01,0.8816216216216216
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,42,999,classical_ext,0.1,0.9113513513513514
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,42,999,classical_ext,1.0,0.95176833976834
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,42,999,classical_ext,10.0,0.9486640926640926
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,42,999,classical_ext,100.0,0.9473204633204632
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,42,999,quantum,1.0,0.9494517374517376
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,7,123,classical_ext,0.01,0.8824763903462749
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,7,123,classical_ext,0.1,0.919202518363064
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,7,123,classical_ext,1.0,0.9576333234637155
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,7,123,classical_ext,10.0,0.955007550877054
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,7,123,classical_ext,100.0,0.9554027485440248
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,7,123,quantum,1.0,0.9484496234472386
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,7,42,classical_ext,0.01,0.8824763903462749
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,7,42,classical_ext,0.1,0.919202518363064
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,7,42,classical_ext,1.0,0.9576333234637155
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,7,42,classical_ext,10.0,0.955007550877054
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,7,42,classical_ext,100.0,0.9554027485440248
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,7,42,quantum,1.0,0.9484496234472386
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,7,999,classical_ext,0.01,0.8824763903462749
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,7,999,classical_ext,0.1,0.919202518363064
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,7,999,classical_ext,1.0,0.9576333234637155
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,7,999,classical_ext,10.0,0.955007550877054
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,7,999,classical_ext,100.0,0.9554027485440248
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,7,999,quantum,1.0,0.9484496234472386
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,999,123,classical_ext,0.01,0.8719447396386822
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,999,123,classical_ext,0.1,0.9171094580233794
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,999,123,classical_ext,1.0,0.9578712117369504
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,999,123,classical_ext,10.0,0.9539222757351986
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,999,123,classical_ext,100.0,0.9507849005157618
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,999,123,quantum,1.0,0.959895165151382
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,999,42,classical_ext,0.01,0.8719447396386822
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,999,42,classical_ext,0.1,0.9171094580233794
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,999,42,classical_ext,1.0,0.9578712117369504
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,999,42,classical_ext,10.0,0.9542773335774614
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,999,42,classical_ext,100.0,0.9507849005157618
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,999,42,quantum,1.0,0.959895165151382
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,999,999,classical_ext,0.01,0.8719447396386822
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,999,999,classical_ext,0.1,0.9171094580233794
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,999,999,classical_ext,1.0,0.9578712117369504
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,999,999,classical_ext,10.0,0.9539222757351986
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,999,999,classical_ext,100.0,0.9507849005157618
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,999,999,quantum,1.0,0.959895165151382
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,123,classical_ext,0.01,0.776
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,123,classical_ext,0.1,0.812
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,123,classical_ext,1.0,0.806
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,123,classical_ext,10.0,0.8140000000000001
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,123,classical_ext,100.0,0.8480000000000001
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,123,quantum,1.0,0.8240000000000001
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,42,classical_ext,0.01,0.776
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,42,classical_ext,0.1,0.812
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,42,classical_ext,1.0,0.806
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,42,classical_ext,10.0,0.8140000000000001
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,42,classical_ext,100.0,0.8480000000000001
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,42,quantum,1.0,0.8240000000000001
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,999,classical_ext,0.01,0.776
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,999,classical_ext,0.1,0.812
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,999,classical_ext,1.0,0.806
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,999,classical_ext,10.0,0.8140000000000001
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,999,classical_ext,100.0,0.8480000000000001
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,999,quantum,1.0,0.8240000000000001
unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,123,classical_ext,0.01,0.748917748917749
unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,123,classical_ext,0.1,0.7828899724810505
unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,123,classical_ext,1.0,0.7922077922077921
unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,123,classical_ext,10.0,0.8261558763417499
unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,123,classical_ext,100.0,0.8267674085517951
unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,123,quantum,1.0,0.8234039813965465
unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,42,classical_ext,0.01,0.748917748917749
unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,42,classical_ext,0.1,0.7828899724810505
unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,42,classical_ext,1.0,0.7922077922077921
unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,42,classical_ext,10.0,0.8242971402822703
unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,42,classical_ext,100.0,0.8267674085517951
unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,42,quantum,1.0,0.8234039813965465
unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,999,classical_ext,0.01,0.748917748917749
unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,999,classical_ext,0.1,0.7828899724810505
unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,999,classical_ext,1.0,0.7922077922077921
unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,999,classical_ext,10.0,0.8261558763417499
unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,999,classical_ext,100.0,0.8267674085517951
unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,999,quantum,1.0,0.8234039813965465
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,123,classical_ext,0.01,0.8174273858921162
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,123,classical_ext,0.1,0.8236514522821576
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,123,classical_ext,1.0,0.8236514522821576
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,123,classical_ext,10.0,0.8306845671990901
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,123,classical_ext,100.0,0.8206876111440427
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,123,quantum,1.0,0.8052115541742098
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,42,classical_ext,0.01,0.8174273858921162
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,42,classical_ext,0.1,0.8236514522821576
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,42,classical_ext,1.0,0.8236514522821576
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,42,classical_ext,10.0,0.8306845671990901
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,42,classical_ext,100.0,0.8206876111440427
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,42,quantum,1.0,0.8052115541742098
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,999,classical_ext,0.01,0.8174273858921162
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,999,classical_ext,0.1,0.8236514522821576
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,999,classical_ext,1.0,0.8236514522821576
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,999,classical_ext,10.0,0.8306845671990901
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,999,classical_ext,100.0,0.8206876111440427
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,999,quantum,1.0,0.8052115541742098
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,123,classical_ext,0.01,0.7777457757296466
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,123,classical_ext,0.1,0.7757616487455197
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,123,classical_ext,1.0,0.7756976446492576
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,123,classical_ext,10.0,0.8010112647209422
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,123,classical_ext,100.0,0.806931643625192
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,123,quantum,1.0,0.8012352790578597
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,42,classical_ext,0.01,0.7777457757296466
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,42,classical_ext,0.1,0.7757616487455197
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,42,classical_ext,1.0,0.7756976446492576
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,42,classical_ext,10.0,0.8010112647209422
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,42,classical_ext,100.0,0.806931643625192
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,42,quantum,1.0,0.8012352790578597
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,999,classical_ext,0.01,0.7777457757296466
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,999,classical_ext,0.1,0.7757616487455197
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,999,classical_ext,1.0,0.7756976446492576
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,999,classical_ext,10.0,0.8010112647209422
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,999,classical_ext,100.0,0.806931643625192
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,999,quantum,1.0,0.8012352790578597
unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,123,classical_ext,0.01,0.7592592592592593
unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,123,classical_ext,0.1,0.7922705314009661
unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,123,classical_ext,1.0,0.7978260869565217
unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,123,classical_ext,10.0,0.7896135265700484
unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,123,classical_ext,100.0,0.8101449275362318
unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,123,quantum,1.0,0.7751207729468599
unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,42,classical_ext,0.01,0.7592592592592593
unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,42,classical_ext,0.1,0.7922705314009661
unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,42,classical_ext,1.0,0.7978260869565217
unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,42,classical_ext,10.0,0.7896135265700484
unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,42,classical_ext,100.0,0.8101449275362318
unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,42,quantum,1.0,0.7751207729468599
unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,999,classical_ext,0.01,0.7592592592592593
unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,999,classical_ext,0.1,0.7922705314009661
unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,999,classical_ext,1.0,0.7978260869565217
unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,999,classical_ext,10.0,0.7896135265700484
unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,999,classical_ext,100.0,0.8101449275362318
unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,999,quantum,1.0,0.7751207729468599
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,123,123,classical_ext,0.01,0.8033808540936656
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,123,123,classical_ext,0.1,0.7911726587625403
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,123,123,classical_ext,1.0,0.7871485943775101
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,123,123,classical_ext,10.0,0.836769388310213
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,123,123,classical_ext,100.0,0.8356613705819294
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,123,123,quantum,1.0,0.7923926782828525
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,123,42,classical_ext,0.01,0.8033808540936656
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,123,42,classical_ext,0.1,0.7911726587625403
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,123,42,classical_ext,1.0,0.7871485943775101
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,123,42,classical_ext,10.0,0.836769388310213
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,123,42,classical_ext,100.0,0.8356613705819294
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,123,42,quantum,1.0,0.7923926782828525
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,123,999,classical_ext,0.01,0.8033808540936656
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,123,999,classical_ext,0.1,0.7911726587625403
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,123,999,classical_ext,1.0,0.7871485943775101
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,123,999,classical_ext,10.0,0.836769388310213
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,123,999,classical_ext,100.0,0.8356613705819294
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,123,999,quantum,1.0,0.7923926782828525
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,2024,123,classical_ext,0.01,0.815028901734104
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,2024,123,classical_ext,0.1,0.8255500943362215
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,2024,123,classical_ext,1.0,0.8492543232427625
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,2024,123,classical_ext,10.0,0.8684460360760939
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,2024,123,classical_ext,100.0,0.869307279711904
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,2024,123,quantum,1.0,0.8568092325317759
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,2024,42,classical_ext,0.01,0.815028901734104
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,2024,42,classical_ext,0.1,0.8255500943362215
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,2024,42,classical_ext,1.0,0.8492543232427625
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,2024,42,classical_ext,10.0,0.8684460360760939
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,2024,42,classical_ext,100.0,0.869307279711904
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,2024,42,quantum,1.0,0.8568092325317759
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,2024,999,classical_ext,0.01,0.815028901734104
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,2024,999,classical_ext,0.1,0.8255500943362215
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,2024,999,classical_ext,1.0,0.8492543232427625
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,2024,999,classical_ext,10.0,0.8684460360760939
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,2024,999,classical_ext,100.0,0.869307279711904
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,2024,999,quantum,1.0,0.8568092325317759
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,42,123,classical_ext,0.01,0.796527498996387
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,42,123,classical_ext,0.1,0.8017663588920112
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,42,123,classical_ext,1.0,0.7877358490566038
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,42,123,classical_ext,10.0,0.8138498594941791
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,42,123,classical_ext,100.0,0.8211160176635889
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,42,123,quantum,1.0,0.7921718185467683
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,42,42,classical_ext,0.01,0.796527498996387
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,42,42,classical_ext,0.1,0.8017663588920112
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,42,42,classical_ext,1.0,0.7877358490566038
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,42,42,classical_ext,10.0,0.8138498594941791
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,42,42,classical_ext,100.0,0.8211160176635889
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,42,42,quantum,1.0,0.7921718185467683
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,42,999,classical_ext,0.01,0.796527498996387
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,42,999,classical_ext,0.1,0.8017663588920112
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,42,999,classical_ext,1.0,0.7877358490566038
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,42,999,classical_ext,10.0,0.8138498594941791
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,42,999,classical_ext,100.0,0.8211160176635889
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,42,999,quantum,1.0,0.7921718185467683
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,123,classical_ext,0.01,0.7837142137116936
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,123,classical_ext,0.1,0.792768539667428
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,123,classical_ext,1.0,0.8108891920109124
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,123,classical_ext,10.0,0.8205075382713778
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,123,classical_ext,100.0,0.842556332027953
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,123,quantum,1.0,0.7912844862415047
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,42,classical_ext,0.01,0.7837142137116936
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,42,classical_ext,0.1,0.792768539667428
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,42,classical_ext,1.0,0.8108891920109124
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,42,classical_ext,10.0,0.8205075382713778
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,42,classical_ext,100.0,0.842556332027953
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,42,quantum,1.0,0.7912844862415047
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,999,classical_ext,0.01,0.7837142137116936
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,999,classical_ext,0.1,0.792768539667428
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,999,classical_ext,1.0,0.8108891920109124
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,999,classical_ext,10.0,0.8205075382713778
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,999,classical_ext,100.0,0.842556332027953
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,999,quantum,1.0,0.7912844862415047
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,999,123,classical_ext,0.01,0.7914041575817442
